,Subs,FROM STATION NAME,TO STATION NAME,Subs_Trip_Duration,Subs_Trip,Subs_Start_Coords,Subs_End_Coords,Subs_Median_Duration_Mins,Subs_Median_Unix_StartTime,Subs_Median_Age,Subs_Size,Subs_Median_Timestamp
113,238,Clinton St & Madison St,Kingsbury St & Kinzie St,4.4,"41.882242,-87.64106600000001|41.88917683,-87.63850577","41.882242,-87.64106600000001","41.88917683,-87.63850577",5.85,1495041660,26.0,93,2017-05-17 17:21:00
114,1746,Ellis Ave & 55th St,Ellis Ave & 60th St,5.3,"41.79430062,-87.60144977|41.78509715,-87.60107276","41.79430062,-87.60144977","41.78509715,-87.60107276",4.541666667,1495079130,31.0,92,2017-05-18 03:45:30
115,321,Clinton St & Madison St,Peoria St & Jackson Blvd,4.083333333,"41.882242,-87.64106600000001|41.877749,-87.649633","41.882242,-87.64106600000001","41.877749,-87.649633",5.658333333,1495011030,43.0,92,2017-05-17 08:50:30
116,819,Humboldt Blvd & Armitage Ave,California Ave & Milwaukee Ave,5.75,"41.91751339,-87.70180896|41.922695000000004,-87.697153","41.91751339,-87.70180896","41.922695000000004,-87.697153",4.425,1494940410,39.0,92,2017-05-16 13:13:30
117,2211,Lake Shore Dr & Monroe St,Burnham Harbor,16.81666667,"41.880958,-87.616743|41.856268,-87.613348","41.880958,-87.616743","41.856268,-87.613348",15.66666667,1495386540,31.5,91,2017-05-21 17:09:00
118,501,Clarendon Ave & Gordon Ter,Sheridan Rd & Irving Park Rd,5.066666667,"41.957879,-87.649519|41.954245,-87.65440600000001","41.957879,-87.649519","41.954245,-87.65440600000001",4.066666667,1494868740,27.0,91,2017-05-15 17:19:00
119,3373,Clinton St & Madison St,Financial Pl & Congress Pkwy,4.966666667,"41.882242,-87.64106600000001|41.87500914,-87.63310582","41.882242,-87.64106600000001","41.87500914,-87.63310582",7.3,1494954840,31.0,91,2017-05-16 17:14:00
120,307,Clinton St & Washington Blvd,Rush St & Hubbard St,7.85,"41.883379999999995,-87.64116999999999|41.890011,-87.626293","41.883379999999995,-87.64116999999999","41.890011,-87.626293",8.683333333,1494837180,36.0,91,2017-05-15 08:33:00
121,3323,Wilton Ave & Belmont Ave,Broadway & Belmont Ave,3.95,"41.94018,-87.65304|41.940106,-87.645451","41.94018,-87.65304","41.940106,-87.645451",3.316666667,1495040700,43.0,91,2017-05-17 17:05:00
122,3753,Sheridan Rd & Irving Park Rd,Clarendon Ave & Gordon Ter,3.133333333,"41.954245,-87.65440600000001|41.957879,-87.649519","41.954245,-87.65440600000001","41.957879,-87.649519",3.525,1494952080,24.0,90,2017-05-16 16:28:00
123,3941,Desplaines St & Kinzie St,Kingsbury St & Kinzie St,2.333333333,"41.88871604,-87.64444785|41.88917683,-87.63850577","41.88871604,-87.64444785","41.88917683,-87.63850577",2.866666667,1494769200,47.0,90,2017-05-14 13:40:00
124,699,Franklin St & Chicago Ave,Larrabee St & Kingsbury St,3.45,"41.896776,-87.635633|41.897764,-87.642884","41.896776,-87.635633","41.897764,-87.642884",3.35,1495008120,43.0,90,2017-05-17 08:02:00
125,2500,Millennium Park,Indiana Ave & Roosevelt Rd,8.05,"41.8810317,-87.62408432|41.867888,-87.623041","41.8810317,-87.62408432","41.867888,-87.623041",8.85,1495060560,64.0,89,2017-05-17 22:36:00
126,592,Canal St & Adams St,Kingsbury St & Kinzie St,8.7,"41.879255,-87.639904|41.88917683,-87.63850577","41.879255,-87.639904","41.88917683,-87.63850577",7.6,1494914520,34.0,89,2017-05-16 06:02:00
127,1981,Clinton St & Washington Blvd,Orleans St & Merchandise Mart Plaza,6.05,"41.883379999999995,-87.64116999999999|41.888243,-87.63639","41.883379999999995,-87.64116999999999","41.888243,-87.63639",6.8833333329999995,1494951960,30.0,89,2017-05-16 16:26:00
128,4618,Indiana Ave & 31st St,MLK Jr Dr & 29th St,6.55,"41.838842,-87.62185699999999|41.842052,-87.617","41.838842,-87.62185699999999","41.842052,-87.617",4.783333333,1495127640,35.0,89,2017-05-18 17:14:00
129,1203,California Ave & Milwaukee Ave,Kedzie Ave & Palmer Ct,4.616666667,"41.922695000000004,-87.697153|41.921525,-87.70732199999999","41.922695000000004,-87.697153","41.921525,-87.70732199999999",4.633333333,1494628800,26.0,89,2017-05-12 22:40:00
130,3038,University Library (NU),Benson Ave & Church St,6.033333333,"42.052939,-87.673447|42.048214,-87.683485","42.052939,-87.673447","42.048214,-87.683485",6.183333332999999,1494865020,49.5,89,2017-05-15 16:17:00
131,808,State St & Van Buren St,Franklin St & Jackson Blvd,3.55,"41.877181,-87.627844|41.87770796,-87.63532114","41.877181,-87.627844","41.87770796,-87.63532114",3.55,1494867060,37.5,89,2017-05-15 16:51:00
132,1432,Clark St & Armitage Ave,Sedgwick St & North Ave,3.516666667,"41.918306,-87.636282|41.911386,-87.638677","41.918306,-87.636282","41.911386,-87.638677",4.016666667,1494878460,48.0,89,2017-05-15 20:01:00
133,4590,Fairbanks Ct & Grand Ave,Wabash Ave & Grand Ave,2.766666667,"41.89186,-87.62062|41.891738000000004,-87.626937","41.89186,-87.62062","41.891738000000004,-87.626937",2.608333333,1494990900,27.0,88,2017-05-17 03:15:00
134,1309,Sheridan Rd & Montrose Ave,Sheridan Rd & Irving Park Rd,5.6166666670000005,"41.96167,-87.65464|41.954245,-87.65440600000001","41.96167,-87.65464","41.954245,-87.65440600000001",4.716666667,1495042950,38.0,88,2017-05-17 17:42:30
135,1323,Clinton St & Madison St,Michigan Ave & Washington St,8.983333333,"41.882242,-87.64106600000001|41.88389277,-87.62464914","41.882242,-87.64106600000001","41.88389277,-87.62464914",8.233333333,1494935790,33.0,88,2017-05-16 11:56:30
136,3661,University Ave & 57th St,Lake Park Ave & 56th St,5.133333333,"41.791478000000005,-87.599861|41.793242,-87.58778199999999","41.791478000000005,-87.599861","41.793242,-87.58778199999999",4.75,1494949890,32.0,88,2017-05-16 15:51:30
137,412,Kingsbury St & Kinzie St,Canal St & Adams St,8.7,"41.88917683,-87.63850577|41.879255,-87.639904","41.88917683,-87.63850577","41.879255,-87.639904",6.816666667000001,1494950580,35.0,88,2017-05-16 16:03:00
138,604,Campbell Ave & Montrose Ave,Rockwell St & Eastwood Ave,3.183333333,"41.96152593,-87.69116504|41.96590014,-87.69363849","41.96152593,-87.69116504","41.96590014,-87.69363849",2.866666667,1494836670,31.5,88,2017-05-15 08:24:30
139,4038,Wilton Ave & Diversey Pkwy,Clark St & Wrightwood Ave,4.433333333,"41.932418,-87.65270500000001|41.929546,-87.643118","41.932418,-87.65270500000001","41.929546,-87.643118",5.183333333,1495126560,38.0,87,2017-05-18 16:56:00
140,790,Lake Park Ave & 56th St,University Ave & 57th St,8.3,"41.793242,-87.58778199999999|41.791478000000005,-87.599861","41.793242,-87.58778199999999","41.791478000000005,-87.599861",5.05,1494852960,41.0,87,2017-05-15 12:56:00
141,859,MLK Jr Dr & 29th St,Indiana Ave & 31st St,4.383333333,"41.842052,-87.617|41.838842,-87.62185699999999","41.842052,-87.617","41.838842,-87.62185699999999",4.483333333,1494986730,34.5,86,2017-05-17 02:05:30
142,743,Loomis St & Lexington St,Morgan St & Polk St,4.0,"41.872187,-87.661501|41.871736999999996,-87.65103","41.872187,-87.661501","41.871736999999996,-87.65103",5.066666667,1495246920,43.0,86,2017-05-20 02:22:00
143,598,Benson Ave & Church St,University Library (NU),4.95,"42.048214,-87.683485|42.052939,-87.673447","42.048214,-87.683485","42.052939,-87.673447",5.8666666670000005,1494921390,48.0,86,2017-05-16 07:56:30
144,4548,Damen Ave & Pierce Ave,Damen Ave & Division St,2.9666666669999997,"41.90939601,-87.67769193|41.90331,-87.67695","41.90939601,-87.67769193","41.90331,-87.67695",3.0333333330000003,1495128630,31.5,86,2017-05-18 17:30:30
145,16826,Theater on the Lake,Lake Shore Dr & North Blvd,21.88333333,"41.926277,-87.630834|41.911722,-87.626804","41.926277,-87.630834","41.911722,-87.626804",13.3,1495370340,43.0,85,2017-05-21 12:39:00
146,139,Clinton St & Jackson Blvd,Clinton St & Madison St,2.5,"41.878534,-87.640978|41.882242,-87.64106600000001","41.878534,-87.640978","41.882242,-87.64106600000001",2.816666667,1494620580,30.0,85,2017-05-12 20:23:00
147,310,Clinton St & Washington Blvd,LaSalle St & Washington St,6.25,"41.883379999999995,-87.64116999999999|41.882664,-87.63253","41.883379999999995,-87.64116999999999","41.882664,-87.63253",4.683333333,1494832740,30.5,85,2017-05-15 07:19:00
148,7108,Wilton Ave & Belmont Ave,Broadway & Barry Ave,21.05,"41.94018,-87.65304|41.937725,-87.644095","41.94018,-87.65304","41.937725,-87.644095",4.666666667,1495132500,39.0,85,2017-05-18 18:35:00
149,1042,Clark St & Lake St,Canal St & Adams St,9.8,"41.88602083,-87.63087606|41.879255,-87.639904","41.88602083,-87.63087606","41.879255,-87.639904",7.2416666670000005,1495034490,33.5,84,2017-05-17 15:21:30
150,1703,Clark St & Randolph St,Clinton St & Washington Blvd,8.166666667000001,"41.88457623,-87.63188991|41.883379999999995,-87.64116999999999","41.88457623,-87.63188991","41.883379999999995,-87.64116999999999",4.825,1494934080,31.0,84,2017-05-16 11:28:00
151,3181,Sheridan Rd & Noyes St (NU),Benson Ave & Church St,7.066666667000001,"42.058239,-87.677432|42.048214,-87.683485","42.058239,-87.677432","42.048214,-87.683485",6.65,1494869940,42.0,83,2017-05-15 17:39:00
152,1451,Clinton St & Madison St,Clinton St & Tilden St,4.25,"41.882242,-87.64106600000001|41.875885,-87.640795","41.882242,-87.64106600000001","41.875885,-87.640795",4.35,1494922980,36.5,83,2017-05-16 08:23:00
