,trip,bike_duration_mins,median_hour,frequency,public_duration_mins,start_coord,end_coord,distance,time_saved
723,"40.75018156325681,-74.00218427181244|40.74395411,-73.99144871",7.42,1531148400,112,16.17,"40.75018156325681,-74.00218427181244","40.74395411,-73.99144871",1257,9.0
724,"40.75018156325681,-74.00218427181244|40.74475148,-73.99915362",4.92,1531148400,151,11.28,"40.75018156325681,-74.00218427181244","40.74475148,-73.99915362",896,6.0
725,"40.75018156325681,-74.00218427181244|40.74487634,-73.99529885",5.19,1531148400,186,12.68,"40.75018156325681,-74.00218427181244","40.74487634,-73.99529885",1008,7.0
726,"40.75018156325681,-74.00218427181244|40.746647,-73.993915",4.71,1531137600,106,11.82,"40.75018156325681,-74.00218427181244","40.746647,-73.993915",934,7.0
727,"40.75018156325681,-74.00218427181244|40.74734825,-73.99723551",2.87,1531137600,339,7.23,"40.75018156325681,-74.00218427181244","40.74734825,-73.99723551",573,4.0
728,"40.75019995,-73.99093085|40.73935542,-73.99931783",7.17,1531155600,129,6.45,"40.75019995,-73.99093085","40.73935542,-73.99931783",1820,-1.0
729,"40.75019995,-73.99093085|40.74025878,-73.98409214",8.33,1531148400,114,15.92,"40.75019995,-73.99093085","40.74025878,-73.98409214",1906,8.0
730,"40.75019995,-73.99093085|40.74144387,-73.97536082",8.23,1531126800,131,23.08,"40.75019995,-73.99093085","40.74144387,-73.97536082",1882,15.0
731,"40.75019995,-73.99093085|40.744023,-73.976056",6.91,1531117800,222,18.57,"40.75019995,-73.99093085","40.744023,-73.976056",1454,12.0
732,"40.75019995,-73.99093085|40.74487634,-73.99529885",3.87,1531155600,136,5.43,"40.75019995,-73.99093085","40.74487634,-73.99529885",969,2.0
733,"40.75019995,-73.99093085|40.74571210000001,-73.98194829",5.15,1531134000,191,8.57,"40.75019995,-73.99093085","40.74571210000001,-73.98194829",1077,3.0
734,"40.75019995,-73.99093085|40.7489006,-73.97604882",7.28,1531126800,112,17.5,"40.75019995,-73.99093085","40.7489006,-73.97604882",2224,10.0
735,"40.75019995,-73.99093085|40.74901271,-73.98848395",1.99,1531159200,110,3.37,"40.75019995,-73.99093085","40.74901271,-73.98848395",274,1.0
736,"40.75019995,-73.99093085|40.751581,-73.97791",8.02,1531123200,138,15.55,"40.75019995,-73.99093085","40.751581,-73.97791",1775,8.0
737,"40.75019995,-73.99093085|40.751873,-73.97770600000003",7.72,1531126800,455,15.12,"40.75019995,-73.99093085","40.751873,-73.97770600000003",1771,7.0
738,"40.75019995,-73.99093085|40.752165280621966,-73.97992193698882",6.83,1531123200,121,13.72,"40.75019995,-73.99093085","40.752165280621966,-73.97992193698882",1743,7.0
739,"40.75019995,-73.99093085|40.75500254,-73.98014437",6.45,1531119600,129,12.93,"40.75019995,-73.99093085","40.75500254,-73.98014437",1480,6.0
740,"40.75019995,-73.99093085|40.75510267,-73.97498696",10.37,1531123200,199,17.73,"40.75019995,-73.99093085","40.75510267,-73.97498696",2203,7.0
741,"40.75019995,-73.99093085|40.75527307,-73.98316936",5.93,1531119600,150,9.05,"40.75019995,-73.99093085","40.75527307,-73.98316936",1162,3.0
742,"40.75019995,-73.99093085|40.75724567911726,-73.97805914282799",7.9,1531119600,179,12.23,"40.75019995,-73.99093085","40.75724567911726,-73.97805914282799",1801,4.0
743,"40.75019995,-73.99093085|40.75971079999999,-73.97402311",10.6,1531116000,117,12.1,"40.75019995,-73.99093085","40.75971079999999,-73.97402311",2875,2.0
744,"40.75019995,-73.99093085|40.75992262,-73.97648516",8.92,1531116000,101,15.35,"40.75019995,-73.99093085","40.75992262,-73.97648516",2093,6.0
745,"40.75019995,-73.99093085|40.76132983124814,-73.97982001304626",8.7,1531119600,207,12.53,"40.75019995,-73.99093085","40.76132983124814,-73.97982001304626",1832,4.0
746,"40.75097711,-73.98765428|40.751873,-73.97770600000003",6.1,1531144800,239,12.95,"40.75097711,-73.98765428","40.751873,-73.97770600000003",1430,7.0
747,"40.75118387463277,-73.97138714790343|40.75019995,-73.99093085",12.15,1531152000,107,13.7,"40.75118387463277,-73.97138714790343","40.75019995,-73.99093085",2412,2.0
748,"40.751396,-74.00522600000002|40.71754834,-74.01322069",16.16,1531132200,184,32.07,"40.751396,-74.00522600000002","40.71754834,-74.01322069",5906,16.0
749,"40.751396,-74.00522600000002|40.73291553,-74.00711384",12.08,1531144800,104,26.05,"40.751396,-74.00522600000002","40.73291553,-74.00711384",3341,14.0
750,"40.751396,-74.00522600000002|40.74173969,-73.99415556",9.48,1531148400,108,15.8,"40.751396,-74.00522600000002","40.74173969,-73.99415556",1864,6.0
751,"40.751396,-74.00522600000002|40.74475148,-73.99915362",5.68,1531144800,121,15.27,"40.751396,-74.00522600000002","40.74475148,-73.99915362",1202,10.0
752,"40.751396,-74.00522600000002|40.74487634,-73.99529885",6.52,1531152000,146,16.9,"40.751396,-74.00522600000002","40.74487634,-73.99529885",1319,10.0
753,"40.751396,-74.00522600000002|40.746647,-73.993915",6.21,1531148400,110,15.7,"40.751396,-74.00522600000002","40.746647,-73.993915",1224,9.0
754,"40.751396,-74.00522600000002|40.74734825,-73.99723551",4.1,1531152000,337,11.12,"40.751396,-74.00522600000002","40.74734825,-73.99723551",863,7.0
755,"40.751396,-74.00522600000002|40.75594159,-74.0021163",4.02,1531144800,152,7.5,"40.751396,-74.00522600000002","40.75594159,-74.0021163",579,3.0
756,"40.751551,-73.993934|40.751873,-73.97770600000003",9.2,1531155600,117,12.2,"40.751551,-73.993934","40.751873,-73.97770600000003",2347,3.0
757,"40.751551,-73.993934|40.76227205,-73.98788205",7.7,1531141200,101,7.35,"40.751551,-73.993934","40.76227205,-73.98788205",1624,-0.0
758,"40.751581,-73.97791|40.74096374,-73.98602213",6.77,1531126800,145,7.55,"40.751581,-73.97791","40.74096374,-73.98602213",1822,1.0
759,"40.751581,-73.97791|40.74444921,-73.98303529",5.36,1531126800,116,6.67,"40.751581,-73.97791","40.74444921,-73.98303529",1109,1.0
760,"40.751581,-73.97791|40.74854862,-73.98808416",6.68,1531152000,162,11.57,"40.751581,-73.97791","40.74854862,-73.98808416",1515,5.0
761,"40.751581,-73.97791|40.749156,-73.9916",8.38,1531148400,124,12.33,"40.751581,-73.97791","40.749156,-73.9916",2022,4.0
762,"40.751581,-73.97791|40.75019995,-73.99093085",7.93,1531148400,161,10.38,"40.751581,-73.97791","40.75019995,-73.99093085",1833,2.0
763,"40.751581,-73.97791|40.75640548,-73.9900262",7.9,1531152000,125,10.78,"40.751581,-73.97791","40.75640548,-73.9900262",1721,3.0
764,"40.751873,-73.97770600000003|40.73454567,-73.99074142",11.57,1531152000,105,6.9,"40.751873,-73.97770600000003","40.73454567,-73.99074142",2428,-5.0
765,"40.751873,-73.97770600000003|40.735367055605394,-73.98797392845155",10.2,1531123200,114,10.6,"40.751873,-73.97770600000003","40.735367055605394,-73.98797392845155",2607,0.0
766,"40.751873,-73.97770600000003|40.73587678,-73.98205027",10.87,1531159200,123,15.32,"40.751873,-73.97770600000003","40.73587678,-73.98205027",2426,4.0
767,"40.751873,-73.97770600000003|40.736502,-73.97809472",10.72,1531144800,113,16.68,"40.751873,-73.97770600000003","40.736502,-73.97809472",2548,6.0
768,"40.751873,-73.97770600000003|40.73704984,-73.99009296",9.53,1531130400,183,11.6,"40.751873,-73.97770600000003","40.73704984,-73.99009296",2662,2.0
769,"40.751873,-73.97770600000003|40.73827428,-73.98751968",8.27,1531126800,141,8.7,"40.751873,-73.97770600000003","40.73827428,-73.98751968",1894,0.0
770,"40.751873,-73.97770600000003|40.73912601,-73.97973776",8.95,1531155600,109,15.63,"40.751873,-73.97770600000003","40.73912601,-73.97973776",2431,7.0
771,"40.751873,-73.97770600000003|40.73935542,-73.99931783",13.83,1531126800,135,21.97,"40.751873,-73.97770600000003","40.73935542,-73.99931783",3976,8.0
772,"40.751873,-73.97770600000003|40.73971301,-73.99456405",12.2,1531126800,109,16.77,"40.751873,-73.97770600000003","40.73971301,-73.99456405",2572,5.0
773,"40.751873,-73.97770600000003|40.74025878,-73.98409214",7.17,1531137600,174,9.77,"40.751873,-73.97770600000003","40.74025878,-73.98409214",1980,3.0
774,"40.751873,-73.97770600000003|40.74034320000001,-73.98955109",9.53,1531126800,273,9.27,"40.751873,-73.97770600000003","40.74034320000001,-73.98955109",1965,-0.0
775,"40.751873,-73.97770600000003|40.74096374,-73.98602213",6.43,1531123200,394,7.48,"40.751873,-73.97770600000003","40.74096374,-73.98602213",1813,1.0
776,"40.751873,-73.97770600000003|40.74144387,-73.97536082",8.05,1531123200,107,15.95,"40.751873,-73.97770600000003","40.74144387,-73.97536082",1855,8.0
777,"40.751873,-73.97770600000003|40.74173969,-73.99415556",10.95,1531134000,179,15.12,"40.751873,-73.97770600000003","40.74173969,-73.99415556",2427,4.0
778,"40.751873,-73.97770600000003|40.74286877312112,-73.98918628692627",9.4,1531137600,129,11.9,"40.751873,-73.97770600000003","40.74286877312112,-73.98918628692627",2167,2.0
779,"40.751873,-73.97770600000003|40.74290902,-73.97706058",6.32,1531155600,115,12.47,"40.751873,-73.97770600000003","40.74290902,-73.97706058",1563,6.0
780,"40.751873,-73.97770600000003|40.74311555376486,-73.98215353488922",5.78,1531152000,137,8.12,"40.751873,-73.97770600000003","40.74311555376486,-73.98215353488922",1534,2.0
781,"40.751873,-73.97770600000003|40.74394314,-73.97966069",5.65,1531155600,108,8.95,"40.751873,-73.97770600000003","40.74394314,-73.97966069",1299,3.0
782,"40.751873,-73.97770600000003|40.74395411,-73.99144871",8.57,1531126800,172,14.25,"40.751873,-73.97770600000003","40.74395411,-73.99144871",2038,6.0
783,"40.751873,-73.97770600000003|40.744023,-73.976056",6.14,1531152000,230,11.77,"40.751873,-73.97770600000003","40.744023,-73.976056",1527,6.0
784,"40.751873,-73.97770600000003|40.744219,-73.97121214",6.9,1531155600,154,12.13,"40.751873,-73.97770600000003","40.744219,-73.97121214",1456,5.0
785,"40.751873,-73.97770600000003|40.74444921,-73.98303529",5.13,1531126800,277,6.6,"40.751873,-73.97770600000003","40.74444921,-73.98303529",1100,1.0
786,"40.751873,-73.97770600000003|40.7451677,-73.98683077",6.8,1531126800,197,9.38,"40.751873,-73.97770600000003","40.7451677,-73.98683077",1648,3.0
787,"40.751873,-73.97770600000003|40.74571210000001,-73.98194829",4.82,1531137600,197,5.23,"40.751873,-73.97770600000003","40.74571210000001,-73.98194829",991,0.0
788,"40.751873,-73.97770600000003|40.7462009,-73.98855723",8.07,1531134000,150,11.7,"40.751873,-73.97770600000003","40.7462009,-73.98855723",1823,4.0
789,"40.751873,-73.97770600000003|40.746647,-73.993915",10.63,1531126800,238,16.95,"40.751873,-73.97770600000003","40.746647,-73.993915",2140,6.0
790,"40.751873,-73.97770600000003|40.74765947,-73.98490707",5.33,1531141200,153,7.38,"40.751873,-73.97770600000003","40.74765947,-73.98490707",1191,2.0
791,"40.751873,-73.97770600000003|40.74780373,-73.97344190000003",3.92,1531155600,140,9.37,"40.751873,-73.97770600000003","40.74780373,-73.97344190000003",753,5.0
792,"40.751873,-73.97770600000003|40.74854862,-73.98808416",6.67,1531152000,437,11.5,"40.751873,-73.97770600000003","40.74854862,-73.98808416",1506,5.0
793,"40.751873,-73.97770600000003|40.74901271,-73.98848395",7.58,1531152000,129,12.23,"40.751873,-73.97770600000003","40.74901271,-73.98848395",1385,5.0
794,"40.751873,-73.97770600000003|40.749156,-73.9916",8.74,1531146600,238,14.57,"40.751873,-73.97770600000003","40.749156,-73.9916",2321,6.0
795,"40.751873,-73.97770600000003|40.75019995,-73.99093085",7.89,1531152000,522,9.67,"40.751873,-73.97770600000003","40.75019995,-73.99093085",2110,2.0
796,"40.751873,-73.97770600000003|40.75097711,-73.98765428",7.13,1531144800,175,13.25,"40.751873,-73.97770600000003","40.75097711,-73.98765428",1547,6.0
797,"40.751873,-73.97770600000003|40.754623240291046,-73.99516761302948",10.03,1531134000,106,16.48,"40.751873,-73.97770600000003","40.754623240291046,-73.99516761302948",2173,6.0
798,"40.751873,-73.97770600000003|40.75513557,-73.98658032",6.08,1531152000,110,7.15,"40.751873,-73.97770600000003","40.75513557,-73.98658032",1101,1.0
799,"40.751873,-73.97770600000003|40.75640548,-73.9900262",7.18,1531152000,392,10.38,"40.751873,-73.97770600000003","40.75640548,-73.9900262",1684,3.0
800,"40.751873,-73.97770600000003|40.75756989999999,-73.99098507",7.12,1531152000,117,10.42,"40.751873,-73.97770600000003","40.75756989999999,-73.99098507",1679,3.0
801,"40.751873,-73.97770600000003|40.76030096,-73.99884222",10.72,1531155600,116,22.18,"40.751873,-73.97770600000003","40.76030096,-73.99884222",2141,11.0
802,"40.752165280621966,-73.97992193698882|40.7462009,-73.98855723",5.73,1531123200,109,14.33,"40.752165280621966,-73.97992193698882","40.7462009,-73.98855723",2032,9.0
803,"40.752165280621966,-73.97992193698882|40.74854862,-73.98808416",5.1,1531126800,151,12.9,"40.752165280621966,-73.97992193698882","40.74854862,-73.98808416",1447,8.0
804,"40.752165280621966,-73.97992193698882|40.75019995,-73.99093085",6.02,1531141200,134,8.98,"40.752165280621966,-73.97992193698882","40.75019995,-73.99093085",1750,3.0
805,"40.75255434,-73.97282625|40.75019995,-73.99093085",11.43,1531152000,121,12.98,"40.75255434,-73.97282625","40.75019995,-73.99093085",2312,2.0
806,"40.754120810779256,-73.98025184869765|40.75019995,-73.99093085",6.89,1531152000,176,11.42,"40.754120810779256,-73.98025184869765","40.75019995,-73.99093085",1404,5.0
807,"40.754623240291046,-73.99516761302948|40.7429489166009,-74.00413691997528",7.47,1531146600,106,12.65,"40.754623240291046,-73.99516761302948","40.7429489166009,-74.00413691997528",2240,5.0
808,"40.754623240291046,-73.99516761302948|40.7454973,-74.00197139",6.47,1531144800,139,13.1,"40.754623240291046,-73.99516761302948","40.7454973,-74.00197139",1668,7.0
809,"40.754623240291046,-73.99516761302948|40.75018156325681,-74.00218427181244",5.39,1531130400,106,12.17,"40.754623240291046,-73.99516761302948","40.75018156325681,-74.00218427181244",987,7.0
810,"40.754623240291046,-73.99516761302948|40.751873,-73.97770600000003",9.07,1531152000,111,19.32,"40.754623240291046,-73.99516761302948","40.751873,-73.97770600000003",2909,10.0
811,"40.75466591,-73.99138152|40.751873,-73.97770600000003",7.32,1531155600,128,12.17,"40.75466591,-73.99138152","40.751873,-73.97770600000003",1779,5.0
812,"40.75500254,-73.98014437|40.75019995,-73.99093085",7.47,1531152000,147,11.8,"40.75500254,-73.98014437","40.75019995,-73.99093085",1442,4.0
813,"40.75510267,-73.97498696|40.744219,-73.97121214",7.7,1531155600,151,18.37,"40.75510267,-73.97498696","40.744219,-73.97121214",1814,11.0
814,"40.75510267,-73.97498696|40.74854862,-73.98808416",9.18,1531155600,169,15.25,"40.75510267,-73.97498696","40.74854862,-73.98808416",2017,6.0
815,"40.75510267,-73.97498696|40.75019995,-73.99093085",9.99,1531152000,242,14.22,"40.75510267,-73.97498696","40.75019995,-73.99093085",2461,4.0
816,"40.75510267,-73.97498696|40.75640548,-73.9900262",8.2,1531155600,257,14.65,"40.75510267,-73.97498696","40.75640548,-73.9900262",2035,6.0
817,"40.75510267,-73.97498696|40.758996559605116,-73.96865397691727",5.13,1531126800,127,10.92,"40.75510267,-73.97498696","40.758996559605116,-73.96865397691727",894,6.0
818,"40.75510267,-73.97498696|40.76068327096592,-73.98452728986742",6.08,1531123200,118,14.63,"40.75510267,-73.97498696","40.76068327096592,-73.98452728986742",1129,9.0
819,"40.75510267,-73.97498696|40.76095756,-73.96724467",5.65,1531119600,104,10.87,"40.75510267,-73.97498696","40.76095756,-73.96724467",1416,5.0
820,"40.75510267,-73.97498696|40.76132983124814,-73.97982001304626",5.53,1531123200,117,14.27,"40.75510267,-73.97498696","40.76132983124814,-73.97982001304626",1088,9.0
821,"40.75510267,-73.97498696|40.76227205,-73.98788205",7.53,1531123200,209,18.88,"40.75510267,-73.97498696","40.76227205,-73.98788205",1469,11.0
822,"40.75510267,-73.97498696|40.76228826,-73.98336183",6.58,1531119600,126,17.3,"40.75510267,-73.97498696","40.76228826,-73.98336183",1333,11.0
823,"40.75510267,-73.97498696|40.76500525,-73.95818491",12.98,1531123200,159,17.17,"40.75510267,-73.97498696","40.76500525,-73.95818491",2504,4.0
824,"40.75513557,-73.98658032|40.74034320000001,-73.98955109",9.52,1531130400,145,8.38,"40.75513557,-73.98658032","40.74034320000001,-73.98955109",1778,-1.0
825,"40.75513557,-73.98658032|40.74286877312112,-73.98918628692627",7.69,1531130400,178,9.32,"40.75513557,-73.98658032","40.74286877312112,-73.98918628692627",1855,2.0
826,"40.75513557,-73.98658032|40.74901271,-73.98848395",4.5,1531152000,136,6.12,"40.75513557,-73.98658032","40.74901271,-73.98848395",879,2.0
827,"40.75513557,-73.98658032|40.75019995,-73.99093085",4.32,1531155600,125,2.92,"40.75513557,-73.98658032","40.75019995,-73.99093085",738,-1.0
828,"40.75513557,-73.98658032|40.75097711,-73.98765428",2.72,1531148400,114,5.75,"40.75513557,-73.98658032","40.75097711,-73.98765428",472,3.0
829,"40.75513557,-73.98658032|40.751581,-73.97791",5.35,1531123200,113,12.6,"40.75513557,-73.98658032","40.751581,-73.97791",994,7.0
830,"40.75513557,-73.98658032|40.751873,-73.97770600000003",4.82,1531126800,332,12.12,"40.75513557,-73.98658032","40.751873,-73.97770600000003",954,7.0
831,"40.75513557,-73.98658032|40.75510267,-73.97498696",7.02,1531123200,125,17.55,"40.75513557,-73.98658032","40.75510267,-73.97498696",1365,11.0
832,"40.75513557,-73.98658032|40.76030096,-73.99884222",7.15,1531148400,163,10.17,"40.75513557,-73.98658032","40.76030096,-73.99884222",1384,3.0
833,"40.75527307,-73.98316936|40.75019995,-73.99093085",5.73,1531152000,137,8.85,"40.75527307,-73.98316936","40.75019995,-73.99093085",1162,3.0
834,"40.75527307,-73.98316936|40.76009437,-73.99461843",6.28,1531152000,118,13.45,"40.75527307,-73.98316936","40.76009437,-73.99461843",1103,7.0
835,"40.75594159,-74.0021163|40.751396,-74.00522600000002",2.73,1531141200,238,7.12,"40.75594159,-74.0021163","40.751396,-74.00522600000002",579,4.0
836,"40.75594159,-74.0021163|40.76087502,-74.00277668",4.15,1531141200,112,9.8,"40.75594159,-74.0021163","40.76087502,-74.00277668",785,6.0
837,"40.75640548,-73.9900262|40.751873,-73.97770600000003",6.83,1531144800,325,10.92,"40.75640548,-73.9900262","40.751873,-73.97770600000003",1684,4.0
838,"40.75640548,-73.9900262|40.75510267,-73.97498696",9.41,1531126800,198,14.7,"40.75640548,-73.9900262","40.75510267,-73.97498696",2035,5.0
839,"40.75640548,-73.9900262|40.75513557,-73.98658032",2.99,1531159200,248,4.37,"40.75640548,-73.9900262","40.75513557,-73.98658032",330,1.0
840,"40.75640548,-73.9900262|40.75724567911726,-73.97805914282799",7.87,1531126800,131,14.57,"40.75640548,-73.9900262","40.75724567911726,-73.97805914282799",1522,7.0
841,"40.75640548,-73.9900262|40.76030096,-73.99884222",5.11,1531155600,194,10.92,"40.75640548,-73.9900262","40.76030096,-73.99884222",864,6.0
842,"40.75640548,-73.9900262|40.76227205,-73.98788205",4.8,1531159200,156,6.03,"40.75640548,-73.9900262","40.76227205,-73.98788205",1014,1.0
843,"40.75640548,-73.9900262|40.76269882,-73.99301222",5.58,1531159200,112,13.03,"40.75640548,-73.9900262","40.76269882,-73.99301222",1043,7.0
844,"40.75640548,-73.9900262|40.76370739,-73.9851615",5.98,1531155600,158,6.23,"40.75640548,-73.9900262","40.76370739,-73.9851615",1004,0.0
845,"40.75640548,-73.9900262|40.76669671,-73.99061728",7.45,1531159200,101,13.73,"40.75640548,-73.9900262","40.76669671,-73.99061728",1635,6.0
846,"40.75640548,-73.9900262|40.76695317,-73.98169333",8.36,1531153800,108,7.57,"40.75640548,-73.9900262","40.76695317,-73.98169333",1702,-1.0
847,"40.75668720603179,-73.98257732391356|40.75019995,-73.99093085",6.67,1531152000,184,9.3,"40.75668720603179,-73.98257732391356","40.75019995,-73.99093085",1251,3.0
848,"40.75668720603179,-73.98257732391356|40.75640548,-73.9900262",4.62,1531148400,156,10.73,"40.75668720603179,-73.98257732391356","40.75640548,-73.9900262",864,6.0
849,"40.75714758,-73.97207836|40.75019995,-73.99093085",11.57,1531152000,101,15.55,"40.75714758,-73.97207836","40.75019995,-73.99093085",3119,4.0
850,"40.75714758,-73.97207836|40.75640548,-73.9900262",10.1,1531148400,103,15.45,"40.75714758,-73.97207836","40.75640548,-73.9900262",2770,5.0
851,"40.75724567911726,-73.97805914282799|40.74854862,-73.98808416",7.12,1531152000,112,9.28,"40.75724567911726,-73.97805914282799","40.74854862,-73.98808416",1615,2.0
852,"40.75724567911726,-73.97805914282799|40.75019995,-73.99093085",8.4,1531152000,159,11.3,"40.75724567911726,-73.97805914282799","40.75019995,-73.99093085",1801,3.0
853,"40.75724567911726,-73.97805914282799|40.75640548,-73.9900262",6.95,1531148400,129,13.33,"40.75724567911726,-73.97805914282799","40.75640548,-73.9900262",1511,6.0
854,"40.75724567911726,-73.97805914282799|40.76227205,-73.98788205",5.4,1531123200,272,11.53,"40.75724567911726,-73.97805914282799","40.76227205,-73.98788205",1746,6.0
855,"40.75724567911726,-73.97805914282799|40.76344058,-73.98268129",6.1,1531123200,107,9.12,"40.75724567911726,-73.97805914282799","40.76344058,-73.98268129",1192,3.0
856,"40.75724567911726,-73.97805914282799|40.7652654,-73.98192338",7.33,1531123200,106,12.07,"40.75724567911726,-73.97805914282799","40.7652654,-73.98192338",1428,5.0
857,"40.75724567911726,-73.97805914282799|40.76669671,-73.99061728",8.54,1531119600,118,18.92,"40.75724567911726,-73.97805914282799","40.76669671,-73.99061728",2363,10.0
858,"40.75756989999999,-73.99098507|40.76030096,-73.99884222",4.32,1531155600,243,9.88,"40.75756989999999,-73.99098507","40.76030096,-73.99884222",791,6.0
859,"40.75892386377695,-73.96226227283478|40.77140426,-73.9535166",7.48,1531155600,112,12.27,"40.75892386377695,-73.96226227283478","40.77140426,-73.9535166",1927,5.0
860,"40.75898481399634,-73.99379968643187|40.75756989999999,-73.99098507",1.6,1531112400,206,3.85,"40.75898481399634,-73.99379968643187","40.75756989999999,-73.99098507",284,2.0
861,"40.758996559605116,-73.96865397691727|40.75510267,-73.97498696",4.0,1531148400,124,11.45,"40.758996559605116,-73.96865397691727","40.75510267,-73.97498696",894,7.0
862,"40.758996559605116,-73.96865397691727|40.75640548,-73.9900262",12.72,1531148400,189,13.28,"40.758996559605116,-73.96865397691727","40.75640548,-73.9900262",2691,1.0
863,"40.75929124,-73.98859651|40.76370739,-73.9851615",3.65,1531152000,101,7.67,"40.75929124,-73.98859651","40.76370739,-73.9851615",596,4.0
864,"40.75971079999999,-73.97402311|40.75019995,-73.99093085",10.68,1531152000,155,11.78,"40.75971079999999,-73.97402311","40.75019995,-73.99093085",2369,1.0
865,"40.75992262,-73.97648516|40.75019995,-73.99093085",10.37,1531152000,108,11.67,"40.75992262,-73.97648516","40.75019995,-73.99093085",2357,1.0
866,"40.76009437,-73.99461843|40.75513557,-73.98658032",5.78,1531126800,115,12.95,"40.76009437,-73.99461843","40.75513557,-73.98658032",986,7.0
867,"40.76009437,-73.99461843|40.75898481399634,-73.99379968643187",1.42,1531112400,155,3.45,"40.76009437,-73.99461843","40.75898481399634,-73.99379968643187",279,2.0
868,"40.76019252,-73.9912551|40.7454973,-74.00197139",9.77,1531155600,115,14.95,"40.76019252,-73.9912551","40.7454973,-74.00197139",2364,5.0
869,"40.76019252,-73.9912551|40.754623240291046,-73.99516761302948",3.88,1531152000,206,9.07,"40.76019252,-73.9912551","40.754623240291046,-73.99516761302948",722,5.0
870,"40.76030096,-73.99884222|40.71754834,-74.01322069",20.23,1531144800,102,29.95,"40.76030096,-73.99884222","40.71754834,-74.01322069",6417,10.0
871,"40.76030096,-73.99884222|40.75019995,-73.99093085",8.87,1531152000,127,17.83,"40.76030096,-73.99884222","40.75019995,-73.99093085",1888,9.0
872,"40.76030096,-73.99884222|40.751551,-73.993934",6.78,1531152000,119,14.65,"40.76030096,-73.99884222","40.751551,-73.993934",1644,8.0
873,"40.76030096,-73.99884222|40.751873,-73.97770600000003",10.76,1531119600,142,19.75,"40.76030096,-73.99884222","40.751873,-73.97770600000003",3661,9.0
874,"40.76030096,-73.99884222|40.75513557,-73.98658032",7.67,1531148400,141,15.88,"40.76030096,-73.99884222","40.75513557,-73.98658032",1194,8.0
875,"40.76030096,-73.99884222|40.75594159,-74.0021163",3.14,1531152000,118,7.27,"40.76030096,-73.99884222","40.75594159,-74.0021163",586,4.0
876,"40.76030096,-73.99884222|40.75756989999999,-73.99098507",4.97,1531134000,172,10.43,"40.76030096,-73.99884222","40.75756989999999,-73.99098507",791,5.0
877,"40.76068327096592,-73.98452728986742|40.75019995,-73.99093085",6.27,1531144800,140,6.77,"40.76068327096592,-73.98452728986742","40.75019995,-73.99093085",1667,0.0
878,"40.76068327096592,-73.98452728986742|40.75510267,-73.97498696",5.7,1531126800,195,14.7,"40.76068327096592,-73.98452728986742","40.75510267,-73.97498696",1129,9.0
879,"40.76068327096592,-73.98452728986742|40.75724567911726,-73.97805914282799",3.78,1531148400,158,9.38,"40.76068327096592,-73.98452728986742","40.75724567911726,-73.97805914282799",722,6.0
880,"40.76068327096592,-73.98452728986742|40.76269882,-73.99301222",4.56,1531141200,162,10.97,"40.76068327096592,-73.98452728986742","40.76269882,-73.99301222",907,6.0
881,"40.76068327096592,-73.98452728986742|40.76341379,-73.99667444",6.03,1531126800,102,15.63,"40.76068327096592,-73.98452728986742","40.76341379,-73.99667444",1271,10.0
882,"40.76087502,-74.00277668|40.71754834,-74.01322069",18.58,1531130400,297,34.55,"40.76087502,-74.00277668","40.71754834,-74.01322069",6824,16.0
883,"40.76087502,-74.00277668|40.7277140777778,-74.01129573583603",17.45,1531144800,143,38.47,"40.76087502,-74.00277668","40.7277140777778,-74.01129573583603",5595,21.0
884,"40.76095756,-73.96724467|40.75892386377695,-73.96226227283478",3.86,1531137600,130,6.5,"40.76095756,-73.96724467","40.75892386377695,-73.96226227283478",476,3.0
885,"40.7612274,-73.96094022|40.76500525,-73.95818491",2.47,1531144800,239,6.28,"40.7612274,-73.96094022","40.76500525,-73.95818491",480,4.0
886,"40.7612274,-73.96094022|40.77140426,-73.9535166",6.43,1531155600,199,12.22,"40.7612274,-73.96094022","40.77140426,-73.9535166",1390,6.0
887,"40.76132983124814,-73.97982001304626|40.75019995,-73.99093085",8.28,1531152000,222,11.73,"40.76132983124814,-73.97982001304626","40.75019995,-73.99093085",1832,3.0
888,"40.76132983124814,-73.97982001304626|40.75510267,-73.97498696",5.52,1531152000,103,14.08,"40.76132983124814,-73.97982001304626","40.75510267,-73.97498696",1088,9.0
889,"40.76132983124814,-73.97982001304626|40.76344058,-73.98268129",1.9,1531119600,120,5.1,"40.76132983124814,-73.97982001304626","40.76344058,-73.98268129",402,3.0
890,"40.76227205,-73.98788205|40.754623240291046,-73.99516761302948",6.02,1531144800,120,10.92,"40.76227205,-73.98788205","40.754623240291046,-73.99516761302948",1901,5.0
891,"40.76227205,-73.98788205|40.75510267,-73.97498696",8.32,1531130400,121,15.27,"40.76227205,-73.98788205","40.75510267,-73.97498696",2040,7.0
892,"40.76227205,-73.98788205|40.75724567911726,-73.97805914282799",6.37,1531152000,128,11.15,"40.76227205,-73.98788205","40.75724567911726,-73.97805914282799",1732,5.0
893,"40.76227205,-73.98788205|40.76009437,-73.99461843",4.4,1531159200,149,10.35,"40.76227205,-73.98788205","40.76009437,-73.99461843",858,6.0
894,"40.76227205,-73.98788205|40.76019252,-73.9912551",2.67,1531152000,176,5.73,"40.76227205,-73.98788205","40.76019252,-73.9912551",480,3.0
